id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
918,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 125","Super Deluxe Non AC Seater Air Bus (2+2)","2024-09-21 18:05:00",N/A,"2024-09-21 23:35:00",3.4,494.00,14
919,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 3115","Super Fast Non AC Seater (2+3)","2024-09-21 18:25:00",N/A,"2024-09-22 01:05:00",0,332.00,50
920,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2131","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 18:30:00",N/A,"2024-09-22 01:50:00",3.4,370.00,10
921,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 475","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 18:45:00",N/A,"2024-09-22 00:35:00",3.4,494.00,15
922,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2388","Low Floor AC Seater 2+2","2024-09-21 18:50:00",N/A,"2024-09-22 01:30:00",3.3,475.00,18
923,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2996","Super Fast Non AC Seater (2+3)","2024-09-21 19:15:00",N/A,"2024-09-22 02:30:00",3.4,332.00,42
924,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 1377","AC MULTI AXLE","2024-09-21 19:35:00",N/A,"2024-09-22 02:20:00",1.8,924.00,12
925,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 3116","Super Fast Non AC Seater (2+3)","2024-09-21 19:40:00",N/A,"2024-09-22 02:25:00",0,332.00,50
926,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 559","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 19:46:00",N/A,"2024-09-22 02:10:00",3.4,381.00,10
927,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 1028","Super Fast Non AC Seater (2+3)","2024-09-21 20:10:00",N/A,"2024-09-22 03:30:00",3.4,355.00,30
928,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2071","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 20:30:00",N/A,"2024-09-22 02:30:00",3.4,350.00,8
929,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2985","Super Fast Non AC Seater (2+3)","2024-09-21 20:35:00",N/A,"2024-09-22 03:35:00",3.4,332.00,33
930,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 1842","Low Floor AC Seater 2+2","2024-09-21 20:55:00",N/A,"2024-09-22 03:10:00",4.6,475.00,18
931,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 852","Super Fast Non AC Seater (2+3)","2024-09-21 21:00:00",N/A,"2024-09-22 03:30:00",3.4,332.00,45
932,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 377","AC MULTI AXLE","2024-09-21 21:14:00",N/A,"2024-09-22 02:49:00",3.9,606.00,10
933,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 847","Super Fast Non AC Seater (2+3)","2024-09-21 21:15:00",N/A,"2024-09-22 03:45:00",3.4,332.00,50
934,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 862","Super Fast Non AC Seater (2+3)","2024-09-21 21:20:00",N/A,"2024-09-22 04:40:00",3.4,332.00,43
935,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 523","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 21:30:00",N/A,"2024-09-22 02:20:00",3.9,381.00,17
936,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 91","Swift Deluxe Non AC Air Bus (2+2)","2024-09-21 21:35:00",N/A,"2024-09-22 03:25:00",3.4,494.00,10
937,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 672","Super Fast Non AC Seater (2+3)","2024-09-21 21:50:00",N/A,"2024-09-22 04:15:00",3.1,332.00,19
938,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 49","Swift Deluxe Non AC Air Bus (2+2)","2024-09-21 22:20:00",N/A,"2024-09-22 04:20:00",3.5,381.00,1
939,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2364","Low Floor AC Seater 2+2","2024-09-21 22:40:00",N/A,"2024-09-22 05:10:00",3.4,475.00,3
940,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 507","Super Express Non AC Seater Air Bus (2+2)","2024-09-21 22:50:00",N/A,"2024-09-22 03:35:00",3.4,381.00,1
941,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"KSRTC (Kerala) - 2690","Super Fast Non AC Seater (2+3)","2024-09-21 23:06:00",N/A,"2024-09-22 05:30:00",2.6,332.00,37
942,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-21 19:10:00",N/A,"2024-09-22 02:29:00",4,750.00,19
943,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"Madhavi Travels","A/C Sleeper (2+1)","2024-09-21 19:00:00",N/A,"2024-09-22 03:00:00",3.9,999.00,17
944,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"Ubc travels","A/C Seater/Sleeper (2+1)","2024-09-21 18:00:00",N/A,"2024-09-22 03:00:00",3.7,1100.00,36
945,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-21 18:15:00",N/A,"2024-09-22 01:25:00",3.1,1100.00,15
946,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,"A1 Travels","A/C Seater / Sleeper (2+1)","2024-09-21 23:59:00",N/A,"2024-09-22 07:00:00",2.2,750.00,20
